group,statement_split,statement_idx,statement_id,alpha,alpha_norm,expected_probability
continuous09,train,131,train:131,-41.9,-1.0,0.0009989113981280667
continuous09,train,132,train:132,-41.9,-1.0,0.0016825421532156667
continuous09,train,133,train:133,-41.9,-1.0,0.0002590965227084111
continuous09,train,0,train:0,-8.6,-0.205,0.2193069401226134
continuous09,train,1,train:1,-8.6,-0.205,0.3475830061450092
continuous09,train,2,train:2,-8.6,-0.205,0.5955645045662737
continuous09,train,3,train:3,-8.6,-0.205,0.0006955873986470777
continuous09,train,4,train:4,-8.6,-0.205,0.49902683435374534
continuous09,train,5,train:5,-8.6,-0.205,0.3642628559840409
continuous09,train,6,train:6,-8.6,-0.205,0.484398725041981
continuous09,train,7,train:7,-8.6,-0.205,0.4229133727729184
continuous09,train,8,train:8,-8.6,-0.205,0.5195752562937832
continuous09,train,9,train:9,-8.6,-0.205,0.22001938082012137
continuous09,train,10,train:10,-8.6,-0.205,0.06368225109537577
continuous09,train,11,train:11,-8.6,-0.205,0.001866208284853089
continuous09,train,12,train:12,-8.6,-0.205,0.4401214960607093
continuous09,train,13,train:13,-8.6,-0.205,0.25156750425179075
continuous09,train,14,train:14,-8.6,-0.205,0.47281110025519396
continuous09,train,15,train:15,-8.6,-0.205,0.4586063877855102
continuous09,train,16,train:16,-8.6,-0.205,0.3802401776578499
continuous09,train,17,train:17,-8.6,-0.205,0.6941805969654641
continuous09,train,18,train:18,-8.6,-0.205,0.3061017823415615
continuous09,train,19,train:19,-8.6,-0.205,0.4951840220410242
continuous09,train,20,train:20,-8.6,-0.205,0.3939923521933454
continuous09,train,21,train:21,-8.6,-0.205,0.408268642952546
continuous09,train,22,train:22,-8.6,-0.205,0.7403320346149616
continuous09,train,23,train:23,-8.6,-0.205,0.31860360982089886
continuous09,train,24,train:24,-8.6,-0.205,0.8929367787589371
continuous09,train,25,train:25,-8.6,-0.205,0.15265431976034294
continuous09,train,26,train:26,-8.6,-0.205,0.06409903685928647
continuous09,train,27,train:27,-8.6,-0.205,0.425972340489505
continuous09,train,28,train:28,-8.6,-0.205,0.5766962988440092
continuous09,train,29,train:29,-8.6,-0.205,0.0008488553972253444
continuous09,train,30,train:30,-8.6,-0.205,0.8096460735025406
continuous09,train,31,train:31,-8.6,-0.205,0.3513983574237911
continuous09,train,32,train:32,-8.6,-0.205,0.23912339543777067
continuous09,train,33,train:33,-8.6,-0.205,0.42079176628854026
continuous09,train,34,train:34,-8.6,-0.205,0.43886359862122976
continuous09,train,35,train:35,-8.6,-0.205,0.4675395150807751
continuous09,train,36,train:36,-8.6,-0.205,0.5164077030306475
continuous09,train,37,train:37,-8.6,-0.205,0.37442379950295257
continuous09,train,38,train:38,-8.6,-0.205,0.42031361810422013
continuous09,train,39,train:39,-8.6,-0.205,0.003602933775290989
continuous09,train,40,train:40,-8.6,-0.205,0.09916305393912621
continuous09,train,41,train:41,-8.6,-0.205,0.05569612965239348
continuous09,train,42,train:42,-8.6,-0.205,0.463489636550442
continuous09,train,43,train:43,-8.6,-0.205,0.42406572288573474
continuous09,train,44,train:44,-8.6,-0.205,0.43707932944240996
continuous09,train,45,train:45,-8.6,-0.205,0.4081513370595818
continuous09,train,46,train:46,-8.6,-0.205,0.31030753197593774
continuous09,train,47,train:47,-8.6,-0.205,0.530718560755787
continuous09,train,48,train:48,-8.6,-0.205,0.0968207125248343
continuous09,train,49,train:49,-8.6,-0.205,0.5955804980575531
continuous09,train,50,train:50,-8.6,-0.205,0.5204439955622135
continuous09,train,51,train:51,-8.6,-0.205,0.5511261750574545
continuous09,train,52,train:52,-8.6,-0.205,0.4547046297959978
continuous09,train,53,train:53,-8.6,-0.205,0.24235074042467972
continuous09,train,54,train:54,-8.6,-0.205,0.9699563098335068
continuous09,train,55,train:55,-8.6,-0.205,0.35247326167771975
continuous09,train,56,train:56,-8.6,-0.205,0.5560804627936061
continuous09,train,57,train:57,-8.6,-0.205,0.5308650984935354
continuous09,train,58,train:58,-8.6,-0.205,0.5347550381136417
continuous09,train,59,train:59,-8.6,-0.205,4.805737195643588e-06
continuous09,train,60,train:60,-8.6,-0.205,0.5232221209510304
continuous09,train,61,train:61,-8.6,-0.205,0.6603546679961865
continuous09,train,62,train:62,-8.6,-0.205,0.5571520385131018
continuous09,train,63,train:63,-8.6,-0.205,0.0006685450900393222
continuous09,train,64,train:64,-8.6,-0.205,0.4782642674284715
continuous09,train,65,train:65,-8.6,-0.205,0.723363209350429
continuous09,train,66,train:66,-8.6,-0.205,1.500110619623755e-06
continuous09,train,67,train:67,-8.6,-0.205,0.5761071632477766
continuous09,train,68,train:68,-8.6,-0.205,0.5347449229325538
continuous09,train,69,train:69,-8.6,-0.205,0.7877956789977272
continuous09,train,70,train:70,-8.6,-0.205,0.5588999129899238
continuous09,train,71,train:71,-8.6,-0.205,0.449182432118129
continuous09,train,72,train:72,-8.6,-0.205,0.5518324256553669
continuous09,train,73,train:73,-8.6,-0.205,0.4680084232461305
continuous09,train,74,train:74,-8.6,-0.205,0.38200858094094986
continuous09,train,75,train:75,-8.6,-0.205,0.10855560213072911
continuous09,train,76,train:76,-8.6,-0.205,0.23870045525359126
continuous09,train,77,train:77,-8.6,-0.205,0.8945999937790465
continuous09,train,78,train:78,-8.6,-0.205,0.22048735948960552
continuous09,train,79,train:79,-8.6,-0.205,0.4781853752917511
continuous09,train,80,train:80,-8.6,-0.205,0.5346298040109614
continuous09,train,81,train:81,-8.6,-0.205,0.438012257573889
continuous09,train,82,train:82,-8.6,-0.205,0.4603580215591575
continuous09,train,83,train:83,-8.6,-0.205,0.24709392598082014
continuous09,train,84,train:84,-8.6,-0.205,0.4034912059772098
continuous09,train,85,train:85,-8.6,-0.205,0.34591584130761405
continuous09,train,86,train:86,-8.6,-0.205,0.8109843383509537
continuous09,train,87,train:87,-8.6,-0.205,0.4468941942935879
continuous09,train,88,train:88,-8.6,-0.205,0.4866165395860366
continuous09,train,89,train:89,-8.6,-0.205,0.4409751717175578
continuous09,train,90,train:90,-8.6,-0.205,0.41605818765138997
continuous09,train,91,train:91,-8.6,-0.205,1.972500115552626e-07
continuous09,train,92,train:92,-8.6,-0.205,0.9999816515251125
continuous09,train,93,train:93,-8.6,-0.205,0.6069350012976519
continuous09,train,94,train:94,-8.6,-0.205,2.568116952641111e-05
continuous09,train,95,train:95,-8.6,-0.205,7.387643016449031e-07
continuous09,train,96,train:96,-8.6,-0.205,0.39362789857047487
continuous09,train,97,train:97,-8.6,-0.205,0.40637747411226655
continuous09,train,98,train:98,-8.6,-0.205,0.44313788583275493
continuous09,train,99,train:99,-8.6,-0.205,0.3016854493563668
continuous09,train,100,train:100,-8.6,-0.205,0.3758146681517178
continuous09,train,101,train:101,-8.6,-0.205,0.0011792501876707333
continuous09,train,102,train:102,-8.6,-0.205,0.5424915585986272
continuous09,train,103,train:103,-8.6,-0.205,0.2686305842983953
continuous09,train,104,train:104,-8.6,-0.205,0.5498385759304855
continuous09,train,105,train:105,-8.6,-0.205,0.4281768557888579
continuous09,train,106,train:106,-8.6,-0.205,0.5347365190116291
continuous09,train,107,train:107,-8.6,-0.205,0.5529285166627823
continuous09,train,108,train:108,-8.6,-0.205,0.5518072230731468
continuous09,train,109,train:109,-8.6,-0.205,0.6252181890005138
continuous09,train,110,train:110,-8.6,-0.205,0.05881014892496791
continuous09,train,111,train:111,-8.6,-0.205,0.00021273778487657777
continuous09,train,112,train:112,-8.6,-0.205,0.343444029021257
continuous09,train,113,train:113,-8.6,-0.205,0.13110336396819894
continuous09,train,114,train:114,-8.6,-0.205,0.878874693609351
continuous09,train,115,train:115,-8.6,-0.205,0.774028480294318
continuous09,train,116,train:116,-8.6,-0.205,0.29735573223482814
continuous09,train,117,train:117,-8.6,-0.205,0.1965066933893419
continuous09,train,118,train:118,-8.6,-0.205,0.7601729597500877
continuous09,train,119,train:119,-8.6,-0.205,0.8868544199593842
continuous09,train,120,train:120,-8.6,-0.205,0.39740122080115203
continuous09,train,121,train:121,-8.6,-0.205,0.5036180112148925
continuous09,train,122,train:122,-8.6,-0.205,0.5676811404713468
continuous09,train,123,train:123,-8.6,-0.205,0.7141311323463159
continuous09,train,124,train:124,-8.6,-0.205,0.7708319122547239
continuous09,train,125,train:125,-8.6,-0.205,0.9710054968376417
continuous09,train,126,train:126,-8.6,-0.205,0.4374042696812995
continuous09,train,127,train:127,-8.6,-0.205,0.38770828434156857
continuous09,train,128,train:128,-8.6,-0.205,0.5408339993532036
continuous09,train,129,train:129,-8.6,-0.205,0.7770587307126635
continuous09,train,130,train:130,-8.6,-0.205,0.8472636667948391
continuous09,train,131,train:131,-8.6,-0.205,0.06607670859070286
continuous09,train,132,train:132,-8.6,-0.205,0.5020898137193012
continuous09,train,133,train:133,-8.6,-0.205,0.5510314622385808
continuous09,train,0,train:0,0.0,0.0,0.551596614407091
continuous09,train,1,train:1,0.0,0.0,0.5540101951851352
continuous09,train,2,train:2,0.0,0.0,0.9224880088517858
continuous09,train,3,train:3,0.0,0.0,0.4312555090339837
continuous09,train,4,train:4,0.0,0.0,0.5544867642804471
continuous09,train,5,train:5,0.0,0.0,0.4317836462168704
continuous09,train,6,train:6,0.0,0.0,0.5191562396445019
continuous09,train,7,train:7,0.0,0.0,0.4448189047839021
continuous09,train,8,train:8,0.0,0.0,0.5812273623735035
continuous09,train,9,train:9,0.0,0.0,0.34131919066805105
continuous09,train,10,train:10,0.0,0.0,0.22356622916735341
continuous09,train,11,train:11,0.0,0.0,0.2055940334431157
continuous09,train,12,train:12,0.0,0.0,0.4916433799633499
continuous09,train,13,train:13,0.0,0.0,0.38019748167966666
continuous09,train,14,train:14,0.0,0.0,0.7764547672112836
continuous09,train,15,train:15,0.0,0.0,0.5542035126131797
continuous09,train,16,train:16,0.0,0.0,0.69189932769843
continuous09,train,17,train:17,0.0,0.0,0.971303943304142
continuous09,train,18,train:18,0.0,0.0,0.4235394046035707
continuous09,train,19,train:19,0.0,0.0,0.9863371945122424
continuous09,train,20,train:20,0.0,0.0,0.47974800075161383
continuous09,train,21,train:21,0.0,0.0,0.5970588909340159
continuous09,train,22,train:22,0.0,0.0,0.9971580250836691
continuous09,train,23,train:23,0.0,0.0,0.3998392862182314
continuous09,train,24,train:24,0.0,0.0,0.9975930876041345
continuous09,train,25,train:25,0.0,0.0,0.22215359202101884
continuous09,train,26,train:26,0.0,0.0,0.11652175694474365
continuous09,train,27,train:27,0.0,0.0,0.44970869859641954
continuous09,train,28,train:28,0.0,0.0,0.784805397254157
continuous09,train,29,train:29,0.0,0.0,0.2822130451532273
continuous09,train,30,train:30,0.0,0.0,0.8894052552889377
continuous09,train,31,train:31,0.0,0.0,0.4385635047955698
continuous09,train,32,train:32,0.0,0.0,0.29027062735026476
continuous09,train,33,train:33,0.0,0.0,0.44873626904218156
continuous09,train,34,train:34,0.0,0.0,0.46867961913185546
continuous09,train,35,train:35,0.0,0.0,0.5142919435275544
continuous09,train,36,train:36,0.0,0.0,0.5520264025182848
continuous09,train,37,train:37,0.0,0.0,0.4366207366965281
continuous09,train,38,train:38,0.0,0.0,0.44636185606251977
continuous09,train,39,train:39,0.0,0.0,0.5033789780493427
continuous09,train,40,train:40,0.0,0.0,0.3227026510674176
continuous09,train,41,train:41,0.0,0.0,0.5028709712304863
continuous09,train,42,train:42,0.0,0.0,0.5399219296309411
continuous09,train,43,train:43,0.0,0.0,0.5448472169198098
continuous09,train,44,train:44,0.0,0.0,0.4811490915777943
continuous09,train,45,train:45,0.0,0.0,0.48913312954191235
continuous09,train,46,train:46,0.0,0.0,0.45829452244918983
continuous09,train,47,train:47,0.0,0.0,0.7502031994477156
continuous09,train,48,train:48,0.0,0.0,0.5169360063212785
continuous09,train,49,train:49,0.0,0.0,0.7980830197325578
continuous09,train,50,train:50,0.0,0.0,0.5588158736941342
continuous09,train,51,train:51,0.0,0.0,0.8429003992473911
continuous09,train,52,train:52,0.0,0.0,0.7130297871936543
continuous09,train,53,train:53,0.0,0.0,0.3348630760300291
continuous09,train,54,train:54,0.0,0.0,0.9992725997070528
continuous09,train,55,train:55,0.0,0.0,0.4400243067445397
continuous09,train,56,train:56,0.0,0.0,0.7785257845177778
continuous09,train,57,train:57,0.0,0.0,0.5633389576801341
continuous09,train,58,train:58,0.0,0.0,0.6074765968034276
continuous09,train,59,train:59,0.0,0.0,0.0003587334074995333
continuous09,train,60,train:60,0.0,0.0,0.534831380775772
continuous09,train,61,train:61,0.0,0.0,0.8031673168688833
continuous09,train,62,train:62,0.0,0.0,0.806139950729721
continuous09,train,63,train:63,0.0,0.0,0.0190500252137344
continuous09,train,64,train:64,0.0,0.0,0.5948756103176379
continuous09,train,65,train:65,0.0,0.0,0.7790913903344161
continuous09,train,66,train:66,0.0,0.0,2.531917459727564e-06
continuous09,train,67,train:67,0.0,0.0,0.8473245863064268
continuous09,train,68,train:68,0.0,0.0,0.5600554846664215
continuous09,train,69,train:69,0.0,0.0,0.988150243338348
continuous09,train,70,train:70,0.0,0.0,0.7433673272230887
continuous09,train,71,train:71,0.0,0.0,0.7688427158493316
continuous09,train,72,train:72,0.0,0.0,0.6559713781053261
continuous09,train,73,train:73,0.0,0.0,0.7016565737485634
continuous09,train,74,train:74,0.0,0.0,0.439543163164345
continuous09,train,75,train:75,0.0,0.0,0.5523151470994878
continuous09,train,76,train:76,0.0,0.0,0.34733961476034403
continuous09,train,77,train:77,0.0,0.0,0.9750131848854819
continuous09,train,78,train:78,0.0,0.0,0.22858894299370233
continuous09,train,79,train:79,0.0,0.0,0.821365816202944
continuous09,train,80,train:80,0.0,0.0,0.819606420497565
continuous09,train,81,train:81,0.0,0.0,0.6618279233271702
continuous09,train,82,train:82,0.0,0.0,0.5192245502031204
continuous09,train,83,train:83,0.0,0.0,0.361315320649047
continuous09,train,84,train:84,0.0,0.0,0.7499909590407363
continuous09,train,85,train:85,0.0,0.0,0.43924842094900485
continuous09,train,86,train:86,0.0,0.0,0.9339578217858959
continuous09,train,87,train:87,0.0,0.0,0.6127138453124911
continuous09,train,88,train:88,0.0,0.0,0.7785111080606055
continuous09,train,89,train:89,0.0,0.0,0.4458668987865457
continuous09,train,90,train:90,0.0,0.0,0.44242245644762135
continuous09,train,91,train:91,0.0,0.0,1.1349651398987259e-06
continuous09,train,92,train:92,0.0,0.0,0.9999997800184798
continuous09,train,93,train:93,0.0,0.0,0.9996633503122769
continuous09,train,94,train:94,0.0,0.0,0.0030110342538457223
continuous09,train,95,train:95,0.0,0.0,1.6774275407366667e-05
continuous09,train,96,train:96,0.0,0.0,0.44469772586716894
continuous09,train,97,train:97,0.0,0.0,0.5712293654293233
continuous09,train,98,train:98,0.0,0.0,0.5764412343434691
continuous09,train,99,train:99,0.0,0.0,0.3972325070815562
continuous09,train,100,train:100,0.0,0.0,0.8013406950534636
continuous09,train,101,train:101,0.0,0.0,0.11113116077855888
continuous09,train,102,train:102,0.0,0.0,0.804207862905231
continuous09,train,103,train:103,0.0,0.0,0.31959528606863136
continuous09,train,104,train:104,0.0,0.0,0.8265293288735772
continuous09,train,105,train:105,0.0,0.0,0.4665700382424782
continuous09,train,106,train:106,0.0,0.0,0.7776838581234912
continuous09,train,107,train:107,0.0,0.0,0.5750469876703022
continuous09,train,108,train:108,0.0,0.0,0.5550232958007663
continuous09,train,109,train:109,0.0,0.0,0.8254307401258851
continuous09,train,110,train:110,0.0,0.0,0.39591437817323
continuous09,train,111,train:111,0.0,0.0,0.029333340970685635
continuous09,train,112,train:112,0.0,0.0,0.4692732784425645
continuous09,train,113,train:113,0.0,0.0,0.5499308576508668
continuous09,train,114,train:114,0.0,0.0,0.9047247393922085
continuous09,train,115,train:115,0.0,0.0,0.8823016873399084
continuous09,train,116,train:116,0.0,0.0,0.4606505561407862
continuous09,train,117,train:117,0.0,0.0,0.23601118939322355
continuous09,train,118,train:118,0.0,0.0,0.8474079335600435
continuous09,train,119,train:119,0.0,0.0,0.9147560033187485
continuous09,train,120,train:120,0.0,0.0,0.47230191949126316
continuous09,train,121,train:121,0.0,0.0,0.5522418018078419
continuous09,train,122,train:122,0.0,0.0,0.8189845605574576
continuous09,train,123,train:123,0.0,0.0,0.803232404339468
continuous09,train,124,train:124,0.0,0.0,0.8387597267874034
continuous09,train,125,train:125,0.0,0.0,0.9996607339264424
continuous09,train,126,train:126,0.0,0.0,0.7331209214502752
continuous09,train,127,train:127,0.0,0.0,0.4843278806828728
continuous09,train,128,train:128,0.0,0.0,0.7503956253391199
continuous09,train,129,train:129,0.0,0.0,0.8471452472249098
continuous09,train,130,train:130,0.0,0.0,0.889908997792289
continuous09,train,131,train:131,0.0,0.0,0.4491293023778171
continuous09,train,132,train:132,0.0,0.0,0.5575065904175781
continuous09,train,133,train:133,0.0,0.0,0.5565453326623478
continuous09,train,0,train:0,24.7,0.426,0.8539987805908542
continuous09,train,1,train:1,24.7,0.426,0.555698597153659
continuous09,train,2,train:2,24.7,0.426,0.9999616470274848
continuous09,train,3,train:3,24.7,0.426,0.8539529278324772
continuous09,train,4,train:4,24.7,0.426,0.868241166760953
continuous09,train,5,train:5,24.7,0.426,0.5223292031803247
continuous09,train,6,train:6,24.7,0.426,0.7503120581084546
continuous09,train,7,train:7,24.7,0.426,0.5953159071447413
continuous09,train,8,train:8,24.7,0.426,0.8830131575591925
continuous09,train,9,train:9,24.7,0.426,0.8793124815319613
continuous09,train,10,train:10,24.7,0.426,0.8082959705276106
continuous09,train,11,train:11,24.7,0.426,0.8081027078110834
continuous09,train,12,train:12,24.7,0.426,0.8210604279561968
continuous09,train,13,train:13,24.7,0.426,0.982765174426119
continuous09,train,14,train:14,24.7,0.426,0.889414760345616
continuous09,train,15,train:15,24.7,0.426,0.8784097803546305
continuous09,train,16,train:16,24.7,0.426,0.9933141913747084
continuous09,train,17,train:17,24.7,0.426,0.9997886504874324
continuous09,train,18,train:18,24.7,0.426,0.7961113307664928
continuous09,train,19,train:19,24.7,0.426,0.9999631994571622
continuous09,train,20,train:20,24.7,0.426,0.8850214609346598
continuous09,train,21,train:21,24.7,0.426,0.8862311684591393
continuous09,train,22,train:22,24.7,0.426,0.9997362225421212
continuous09,train,23,train:23,24.7,0.426,0.8577103562640367
continuous09,train,24,train:24,24.7,0.426,0.9997893430273843
continuous09,train,25,train:25,24.7,0.426,0.8169533131309513
continuous09,train,26,train:26,24.7,0.426,0.4562708396627851
continuous09,train,27,train:27,24.7,0.426,0.850336407305532
continuous09,train,28,train:28,24.7,0.426,0.9246579301064433
continuous09,train,29,train:29,24.7,0.426,0.8137679812377789
continuous09,train,30,train:30,24.7,0.426,0.9871169287581336
continuous09,train,31,train:31,24.7,0.426,0.8128667502827216
continuous09,train,32,train:32,24.7,0.426,0.8883763283034994
continuous09,train,33,train:33,24.7,0.426,0.812392481621502
continuous09,train,34,train:34,24.7,0.426,0.8074587306466463
continuous09,train,35,train:35,24.7,0.426,0.8474833499754324
continuous09,train,36,train:36,24.7,0.426,0.5594171494542346
continuous09,train,37,train:37,24.7,0.426,0.7870058165433048
continuous09,train,38,train:38,24.7,0.426,0.8017079919234832
continuous09,train,39,train:39,24.7,0.426,0.6054757107710136
continuous09,train,40,train:40,24.7,0.426,0.9565903930420023
continuous09,train,41,train:41,24.7,0.426,0.6837087680335745
continuous09,train,42,train:42,24.7,0.426,0.8721730219673014
continuous09,train,43,train:43,24.7,0.426,0.8836709762203037
continuous09,train,44,train:44,24.7,0.426,0.8504583362053252
continuous09,train,45,train:45,24.7,0.426,0.8649057758024359
continuous09,train,46,train:46,24.7,0.426,0.8981363477667555
continuous09,train,47,train:47,24.7,0.426,0.8966693806789855
continuous09,train,48,train:48,24.7,0.426,0.5892009102712131
continuous09,train,49,train:49,24.7,0.426,0.9521702806920798
continuous09,train,50,train:50,24.7,0.426,0.9471158455238692
continuous09,train,51,train:51,24.7,0.426,0.9440001691748273
continuous09,train,52,train:52,24.7,0.426,0.8721319979148748
continuous09,train,53,train:53,24.7,0.426,0.7821795879891942
continuous09,train,54,train:54,24.7,0.426,0.999735530587452
continuous09,train,55,train:55,24.7,0.426,0.8628428369142065
continuous09,train,56,train:56,24.7,0.426,0.888013894441942
continuous09,train,57,train:57,24.7,0.426,0.8780089320367805
continuous09,train,58,train:58,24.7,0.426,0.88723479068719
continuous09,train,59,train:59,24.7,0.426,0.8018318102001365
continuous09,train,60,train:60,24.7,0.426,0.7977738225165107
continuous09,train,61,train:61,24.7,0.426,0.8887227294140636
continuous09,train,62,train:62,24.7,0.426,0.9089861653846655
continuous09,train,63,train:63,24.7,0.426,0.7790952508051405
continuous09,train,64,train:64,24.7,0.426,0.8823358759863331
continuous09,train,65,train:65,24.7,0.426,0.8850501461195401
continuous09,train,66,train:66,24.7,0.426,0.9526886896531627
continuous09,train,67,train:67,24.7,0.426,0.9699482056617568
continuous09,train,68,train:68,24.7,0.426,0.9999384937930612
continuous09,train,69,train:69,24.7,0.426,0.9996513503712254
continuous09,train,70,train:70,24.7,0.426,0.9863103288025185
continuous09,train,71,train:71,24.7,0.426,0.8691278503435275
continuous09,train,72,train:72,24.7,0.426,0.9521147551100128
continuous09,train,73,train:73,24.7,0.426,0.8650243157283791
continuous09,train,74,train:74,24.7,0.426,0.7153184304840469
continuous09,train,75,train:75,24.7,0.426,0.7483454157016992
continuous09,train,76,train:76,24.7,0.426,0.8658778456120749
continuous09,train,77,train:77,24.7,0.426,0.9948260353101761
continuous09,train,78,train:78,24.7,0.426,0.5459326497873378
continuous09,train,79,train:79,24.7,0.426,0.9994441934384994
continuous09,train,80,train:80,24.7,0.426,0.9573543257085441
continuous09,train,81,train:81,24.7,0.426,0.8788669753945608
continuous09,train,82,train:82,24.7,0.426,0.8119670189135488
continuous09,train,83,train:83,24.7,0.426,0.8082892352338997
continuous09,train,84,train:84,24.7,0.426,0.8856185543916414
continuous09,train,85,train:85,24.7,0.426,0.8473632711849522
continuous09,train,86,train:86,24.7,0.426,0.9966917415811809
continuous09,train,87,train:87,24.7,0.426,0.8894176565478309
continuous09,train,88,train:88,24.7,0.426,0.9636838439270679
continuous09,train,89,train:89,24.7,0.426,0.6763081991429728
continuous09,train,90,train:90,24.7,0.426,0.4786584238934227
continuous09,train,91,train:91,24.7,0.426,0.9998367911757404
continuous09,train,92,train:92,24.7,0.426,0.9999997468557181
continuous09,train,93,train:93,24.7,0.426,0.9999935607422172
continuous09,train,94,train:94,24.7,0.426,0.8677224450618817
continuous09,train,95,train:95,24.7,0.426,0.999523123102797
continuous09,train,96,train:96,24.7,0.426,0.865442433405559
continuous09,train,97,train:97,24.7,0.426,0.9871100270068793
continuous09,train,98,train:98,24.7,0.426,0.9436471590507255
continuous09,train,99,train:99,24.7,0.426,0.7739748203911538
continuous09,train,100,train:100,24.7,0.426,0.9635277305700973
continuous09,train,101,train:101,24.7,0.426,0.796560706470217
continuous09,train,102,train:102,24.7,0.426,0.9355583806265096
continuous09,train,103,train:103,24.7,0.426,0.65305219689706
continuous09,train,104,train:104,24.7,0.426,0.9439999929463957
continuous09,train,105,train:105,24.7,0.426,0.8385705317918123
continuous09,train,106,train:106,24.7,0.426,0.8884925358522155
continuous09,train,107,train:107,24.7,0.426,0.9012759084697151
continuous09,train,108,train:108,24.7,0.426,0.5565096051086884
continuous09,train,109,train:109,24.7,0.426,0.9136093265431905
continuous09,train,110,train:110,24.7,0.426,0.9904214081120123
continuous09,train,111,train:111,24.7,0.426,0.9429329020111611
continuous09,train,112,train:112,24.7,0.426,0.8823518992337916
continuous09,train,113,train:113,24.7,0.426,0.7208463258602298
continuous09,train,114,train:114,24.7,0.426,0.9756357723600529
continuous09,train,115,train:115,24.7,0.426,0.9142499597300959
continuous09,train,116,train:116,24.7,0.426,0.8981129608686107
continuous09,train,117,train:117,24.7,0.426,0.8348409790171505
continuous09,train,118,train:118,24.7,0.426,0.9088482829830227
continuous09,train,119,train:119,24.7,0.426,0.9914316494614125
continuous09,train,120,train:120,24.7,0.426,0.7939301256750584
continuous09,train,121,train:121,24.7,0.426,0.8485271201369964
continuous09,train,122,train:122,24.7,0.426,0.8984950101365536
continuous09,train,123,train:123,24.7,0.426,0.9048808242199069
continuous09,train,124,train:124,24.7,0.426,0.8988868277782552
continuous09,train,125,train:125,24.7,0.426,0.999922016294656
continuous09,train,126,train:126,24.7,0.426,0.8797675199856484
continuous09,train,127,train:127,24.7,0.426,0.8766572107990958
continuous09,train,128,train:128,24.7,0.426,0.9106062548813174
continuous09,train,129,train:129,24.7,0.426,0.918747096351283
continuous09,train,130,train:130,24.7,0.426,0.9356800127286942
continuous09,train,131,train:131,24.7,0.426,0.5559253512420875
continuous09,train,132,train:132,24.7,0.426,0.9900061323571899
continuous09,train,133,train:133,24.7,0.426,0.9997761372692919
continuous09,train,0,train:0,58.0,1.0,0.9993422797435686
continuous09,train,1,train:1,58.0,1.0,0.9883519739138795
continuous09,train,2,train:2,58.0,1.0,0.9999366054620409
continuous09,train,3,train:3,58.0,1.0,0.9947463418744772
continuous09,train,4,train:4,58.0,1.0,0.908382475988432
continuous09,train,5,train:5,58.0,1.0,0.8899651802261364
continuous09,train,6,train:6,58.0,1.0,0.9742242488149702
continuous09,train,7,train:7,58.0,1.0,0.8900534894233141
continuous09,train,8,train:8,58.0,1.0,0.9235725033421426
continuous09,train,9,train:9,58.0,1.0,0.9947220776485302
continuous09,train,10,train:10,58.0,1.0,0.9870772608589353
continuous09,train,11,train:11,58.0,1.0,0.9899165701242736
continuous09,train,12,train:12,58.0,1.0,0.9931921172803864
continuous09,train,13,train:13,58.0,1.0,0.9991381517235128
continuous09,train,14,train:14,58.0,1.0,0.9530460111803989
continuous09,train,15,train:15,58.0,1.0,0.9450371844587345
continuous09,train,16,train:16,58.0,1.0,0.9977318093000898
continuous09,train,17,train:17,58.0,1.0,0.9999228158685134
continuous09,train,18,train:18,58.0,1.0,0.9005437751224689
continuous09,train,19,train:19,58.0,1.0,0.9999510795876692
continuous09,train,20,train:20,58.0,1.0,0.9503747291296685
continuous09,train,21,train:21,58.0,1.0,0.9630958307170469
continuous09,train,22,train:22,58.0,1.0,0.9997362240694082
continuous09,train,23,train:23,58.0,1.0,0.9497950761450196
continuous09,train,24,train:24,58.0,1.0,0.999564689154314
continuous09,train,25,train:25,58.0,1.0,0.9305166065926644
continuous09,train,26,train:26,58.0,1.0,0.9827501211575626
continuous09,train,27,train:27,58.0,1.0,0.9178300346442243
continuous09,train,28,train:28,58.0,1.0,0.9947220812855682
continuous09,train,29,train:29,58.0,1.0,0.9915758377421702
continuous09,train,30,train:30,58.0,1.0,0.9948606215595718
continuous09,train,31,train:31,58.0,1.0,0.8984985720417202
continuous09,train,32,train:32,58.0,1.0,0.9761722516090483
continuous09,train,33,train:33,58.0,1.0,0.9005097615528539
continuous09,train,34,train:34,58.0,1.0,0.8898765308933826
continuous09,train,35,train:35,58.0,1.0,0.9179189844168791
continuous09,train,36,train:36,58.0,1.0,0.9579567585040637
continuous09,train,37,train:37,58.0,1.0,0.8894171206007765
continuous09,train,38,train:38,58.0,1.0,0.8899784448037167
continuous09,train,39,train:39,58.0,1.0,0.9339601453426406
continuous09,train,40,train:40,58.0,1.0,0.9988631057046828
continuous09,train,41,train:41,58.0,1.0,0.9313160671744696
continuous09,train,42,train:42,58.0,1.0,0.898602065605348
continuous09,train,43,train:43,58.0,1.0,0.9314258210374761
continuous09,train,44,train:44,58.0,1.0,0.9195276039719542
continuous09,train,45,train:45,58.0,1.0,0.9120923545586339
continuous09,train,46,train:46,58.0,1.0,0.9865681140412002
continuous09,train,47,train:47,58.0,1.0,0.9833905942840016
continuous09,train,48,train:48,58.0,1.0,0.9627568671986937
continuous09,train,49,train:49,58.0,1.0,0.9933439999091528
continuous09,train,50,train:50,58.0,1.0,0.9959917227073399
