alpha,domain,condition,w_pos,w_neg,w_first,w_second,p_pos,p_neg,p_first,p_second,logit_diff_semantic,logit_diff_positional,Condition,neutral,logit_diff_semantic_centered,logit_diff_positional_centered,normed_alpha,z_logit_diff_semantic,z_a,neutral_binary
34.8,utilitarian,-1,Saving,Wasteful,Wasteful,Saving,0.984375,0.0140380859375,0.0140380859375,0.984375,4.25,-4.25,incongruent,semantic,11.75,-11.75,0.6,0.6864174852368213,0.9484676637033594,1
46.4,utilitarian,-1,Saving,Wasteful,Wasteful,Saving,0.8515625,0.1484375,0.1484375,0.8515625,1.75,-1.75,incongruent,semantic,9.25,-9.25,0.8,0.47956256784956286,1.2646235516044795,1
58.0,utilitarian,-1,Saving,Wasteful,Wasteful,Saving,0.4375,0.5625,0.5625,0.4375,-0.25,0.25,incongruent,semantic,7.25,-7.25,1.0,0.3140786339397561,1.5807794395055992,1
-41.9,utilitarian,1,Convenient,Inconvenient,Convenient,Inconvenient,0.0007057189941406,0.99609375,0.0007057189941406,0.99609375,-7.25,-7.25,congruent,semantic,-5.75,-5.75,-1.0,-0.26511513474456755,-1.5807794395055992,1
-33.52,utilitarian,1,Convenient,Inconvenient,Convenient,Inconvenient,5.14984130859375e-05,1.0,5.14984130859375e-05,1.0,-9.875,-9.875,congruent,semantic,-8.375,-8.375,-0.8,-0.4823127980011889,-1.2646235516044795,1
-25.14,utilitarian,1,Convenient,Inconvenient,Convenient,Inconvenient,1.2993812561035156e-05,1.0,1.2993812561035156e-05,1.0,-11.25,-11.25,congruent,semantic,-9.75,-9.75,-0.6,-0.596083002564181,-0.9484676637033594,1
-16.76,utilitarian,1,Convenient,Inconvenient,Convenient,Inconvenient,2.753734588623047e-05,1.0,2.753734588623047e-05,1.0,-10.5,-10.5,congruent,semantic,-9.0,-9.0,-0.4,-0.5340265273480035,-0.6323117758022397,1
-8.38,utilitarian,1,Convenient,Inconvenient,Convenient,Inconvenient,0.0002613067626953,1.0,0.0002613067626953,1.0,-8.25,-8.25,congruent,semantic,-6.75,-6.75,-0.2,-0.3478571016994709,-0.31615588790111987,1
0.0,utilitarian,1,Convenient,Inconvenient,Convenient,Inconvenient,0.181640625,0.81640625,0.181640625,0.81640625,-1.5,-1.5,congruent,semantic,0.0,0.0,0.0,0.21065117524612686,1.2763765313404844e-18,1
11.6,utilitarian,1,Convenient,Inconvenient,Convenient,Inconvenient,0.99609375,0.004058837890625,0.99609375,0.004058837890625,5.5,5.5,congruent,semantic,7.0,7.0,0.2,0.7898449439304506,0.31615588790111987,1
23.2,utilitarian,1,Convenient,Inconvenient,Convenient,Inconvenient,1.0,0.0002031326293945,1.0,0.0002031326293945,8.5,8.5,congruent,semantic,10.0,10.0,0.4,1.0380708447951608,0.6323117758022397,1
34.8,utilitarian,1,Convenient,Inconvenient,Convenient,Inconvenient,1.0,4.529953002929688e-05,1.0,4.529953002929688e-05,10.0,10.0,congruent,semantic,11.5,11.5,0.6,1.1621837952275158,0.9484676637033594,1
46.4,utilitarian,1,Convenient,Inconvenient,Convenient,Inconvenient,1.0,7.867813110351562e-06,1.0,7.867813110351562e-06,11.75,11.75,congruent,semantic,13.25,13.25,0.8,1.3069822373985966,1.2646235516044795,1
58.0,utilitarian,1,Convenient,Inconvenient,Convenient,Inconvenient,1.0,2.905726432800293e-06,1.0,2.905726432800293e-06,12.75,12.75,congruent,semantic,14.25,14.25,1.0,1.3897242043535,1.5807794395055992,1
-41.9,utilitarian,-1,Convenient,Inconvenient,Inconvenient,Convenient,1.9557774066925052e-08,1.0,1.0,1.9557774066925052e-08,-17.75,17.75,incongruent,semantic,-9.75,9.75,-1.0,-1.133905787771053,-1.5807794395055992,1
-33.52,utilitarian,-1,Convenient,Inconvenient,Inconvenient,Convenient,2.211891114711761e-08,1.0,1.0,2.211891114711761e-08,-17.625,17.625,incongruent,semantic,-9.625,9.625,-0.8,-1.12356304190169,-1.2646235516044795,1
-25.14,utilitarian,-1,Convenient,Inconvenient,Inconvenient,Convenient,2.5145709514617923e-08,1.0,1.0,2.5145709514617923e-08,-17.5,17.5,incongruent,semantic,-9.5,9.5,-0.6,-1.113220296032327,-0.9484676637033594,1
-16.76,utilitarian,-1,Convenient,Inconvenient,Inconvenient,Convenient,2.840533852577209e-08,1.0,1.0,2.840533852577209e-08,-17.375,17.375,incongruent,semantic,-9.375,9.375,-0.4,-1.1028775501629642,-0.6323117758022397,1
-8.38,utilitarian,-1,Convenient,Inconvenient,Inconvenient,Convenient,1.6391277313232425e-07,1.0,1.0,1.6391277313232425e-07,-15.625,15.625,incongruent,semantic,-7.625,7.625,-0.2,-0.9580791079918832,-0.31615588790111987,1
0.0,utilitarian,-1,Convenient,Inconvenient,Inconvenient,Convenient,0.000335693359375,1.0,1.0,0.000335693359375,-8.0,8.0,incongruent,semantic,0.0,0.0,0.0,-0.32717160996074507,1.2763765313404844e-18,1
11.6,utilitarian,-1,Convenient,Inconvenient,Inconvenient,Convenient,0.77734375,0.22265625,0.22265625,0.77734375,1.25,-1.25,incongruent,semantic,9.25,-9.25,0.2,0.43819158437211114,0.31615588790111987,1
23.2,utilitarian,-1,Convenient,Inconvenient,Inconvenient,Convenient,0.92578125,0.07568359375,0.07568359375,0.92578125,2.5,-2.5,incongruent,semantic,10.5,-10.5,0.4,0.5416190430657404,0.6323117758022397,1
34.8,utilitarian,-1,Convenient,Inconvenient,Inconvenient,Convenient,0.8515625,0.1484375,0.1484375,0.8515625,1.75,-1.75,incongruent,semantic,9.75,-9.75,0.6,0.47956256784956286,0.9484676637033594,1
46.4,utilitarian,-1,Convenient,Inconvenient,Inconvenient,Convenient,0.77734375,0.22265625,0.22265625,0.77734375,1.25,-1.25,incongruent,semantic,9.25,-9.25,0.8,0.43819158437211114,1.2646235516044795,1
58.0,utilitarian,-1,Convenient,Inconvenient,Inconvenient,Convenient,0.62109375,0.376953125,0.376953125,0.62109375,0.5,-0.5,incongruent,semantic,8.5,-8.5,1.0,0.3761351091559336,1.5807794395055992,1
-41.9,utilitarian,1,Profitable,Unprofitable,Profitable,Unprofitable,5.893525667488575e-10,1.0,5.893525667488575e-10,1.0,-21.25,-21.25,congruent,semantic,-8.25,-8.25,-1.0,-1.4235026721132147,-1.5807794395055992,1
-33.52,utilitarian,1,Profitable,Unprofitable,Profitable,Unprofitable,5.502442945726216e-11,1.0,5.502442945726216e-11,1.0,-23.625,-23.625,congruent,semantic,-10.625,-10.625,-0.8,-1.6200148436311101,-1.2646235516044795,1
-25.14,utilitarian,1,Profitable,Unprofitable,Profitable,Unprofitable,4.843059286940843e-11,1.0,4.843059286940843e-11,1.0,-23.75,-23.75,congruent,semantic,-10.75,-10.75,-0.6,-1.6303575895004732,-0.9484676637033594,1
-16.76,utilitarian,1,Profitable,Unprofitable,Profitable,Unprofitable,1.9190338207408783e-10,1.0,1.9190338207408783e-10,1.0,-22.375,-22.375,congruent,semantic,-9.375,-9.375,-0.4,-1.5165873849374811,-0.6323117758022397,1
-8.38,utilitarian,1,Profitable,Unprofitable,Profitable,Unprofitable,3.390596248209476e-09,1.0,3.390596248209476e-09,1.0,-19.5,-19.5,congruent,semantic,-6.5,-6.5,-0.2,-1.2787042299421338,-0.31615588790111987,1
0.0,utilitarian,1,Profitable,Unprofitable,Profitable,Unprofitable,2.250075340270996e-06,0.99609375,2.250075340270996e-06,0.99609375,-13.0,-13.0,congruent,semantic,0.0,0.0,0.0,-0.7408814447352619,1.2763765313404844e-18,1
11.6,utilitarian,1,Profitable,Unprofitable,Profitable,Unprofitable,0.546875,0.42578125,0.546875,0.42578125,0.25,0.25,congruent,semantic,13.25,13.25,0.2,0.35544961741720776,0.31615588790111987,1
23.2,utilitarian,1,Profitable,Unprofitable,Profitable,Unprofitable,1.0,0.0001583099365234,1.0,0.0001583099365234,8.75,8.75,congruent,semantic,21.75,21.75,0.4,1.0587563365338866,0.6323117758022397,1
34.8,utilitarian,1,Profitable,Unprofitable,Profitable,Unprofitable,1.0,3.725290298461914e-06,1.0,3.725290298461914e-06,12.5,12.5,congruent,semantic,25.5,25.5,0.6,1.3690387126147743,0.9484676637033594,1
46.4,utilitarian,1,Profitable,Unprofitable,Profitable,Unprofitable,1.0,3.46451997756958e-07,1.0,3.46451997756958e-07,14.875,14.875,congruent,semantic,27.875,27.875,0.8,1.5655508841326697,1.2646235516044795,1
58.0,utilitarian,1,Profitable,Unprofitable,Profitable,Unprofitable,1.0,1.126900315284729e-07,1.0,1.126900315284729e-07,16.0,16.0,congruent,semantic,29.0,29.0,1.0,1.658635596956936,1.5807794395055992,1
-41.9,utilitarian,-1,Profitable,Unprofitable,Unprofitable,Profitable,1.3869794202037156e-11,1.0,1.0,1.3869794202037156e-11,-25.0,25.0,incongruent,semantic,-9.875,9.875,-1.0,-1.7337850481941024,-1.5807794395055992,1
-33.52,utilitarian,-1,Profitable,Unprofitable,Unprofitable,Profitable,1.3869794202037156e-11,1.0,1.0,1.3869794202037156e-11,-25.0,25.0,incongruent,semantic,-9.875,9.875,-0.8,-1.7337850481941024,-1.2646235516044795,1
-25.14,utilitarian,-1,Profitable,Unprofitable,Unprofitable,Profitable,5.7980287238024175e-12,1.0,1.0,5.7980287238024175e-12,-25.875,25.875,incongruent,semantic,-10.75,10.75,-0.6,-1.8061842692796428,-0.9484676637033594,1
-16.76,utilitarian,-1,Profitable,Unprofitable,Unprofitable,Profitable,1.4637180356658064e-12,1.0,1.0,1.4637180356658064e-12,-27.25,27.25,incongruent,semantic,-12.125,12.125,-0.4,-1.919954473842635,-0.6323117758022397,1
-8.38,utilitarian,-1,Profitable,Unprofitable,Unprofitable,Profitable,2.131628207280301e-12,1.0,1.0,2.131628207280301e-12,-26.875,26.875,incongruent,semantic,-11.75,11.75,-0.2,-1.8889262362345463,-0.31615588790111987,1
0.0,utilitarian,-1,Profitable,Unprofitable,Unprofitable,Profitable,2.700835466384888e-07,1.0,1.0,2.700835466384888e-07,-15.125,15.125,incongruent,semantic,0.0,0.0,0.0,-0.9167081245144315,1.2763765313404844e-18,1
11.6,utilitarian,-1,Profitable,Unprofitable,Unprofitable,Profitable,0.5,0.5,0.5,0.5,0.0,0.0,incongruent,semantic,15.125,-15.125,0.2,0.33476412567848196,0.31615588790111987,1
23.2,utilitarian,-1,Profitable,Unprofitable,Unprofitable,Profitable,0.96875,0.029296875,0.029296875,0.96875,3.5,-3.5,incongruent,semantic,18.625,-18.625,0.4,0.6243610100206438,0.6323117758022397,1
34.8,utilitarian,-1,Profitable,Unprofitable,Unprofitable,Profitable,0.984375,0.0140380859375,0.0140380859375,0.984375,4.25,-4.25,incongruent,semantic,19.375,-19.375,0.6,0.6864174852368213,0.9484676637033594,1
46.4,utilitarian,-1,Profitable,Unprofitable,Unprofitable,Profitable,0.984375,0.0140380859375,0.0140380859375,0.984375,4.25,-4.25,incongruent,semantic,19.375,-19.375,0.8,0.6864174852368213,1.2646235516044795,1
58.0,utilitarian,-1,Profitable,Unprofitable,Unprofitable,Profitable,0.984375,0.0140380859375,0.0140380859375,0.984375,4.25,-4.25,incongruent,semantic,19.375,-19.375,1.0,0.6864174852368213,1.5807794395055992,1
-41.9,utilitarian,1,Successful,Unsuccessful,Successful,Unsuccessful,9.918585419654846e-08,1.0,9.918585419654846e-08,1.0,-16.125,-16.125,congruent,semantic,-9.625,-9.625,-1.0,-0.999450091469335,-1.5807794395055992,1
-33.52,utilitarian,1,Successful,Unsuccessful,Successful,Unsuccessful,3.2130628824234015e-08,1.0,3.2130628824234015e-08,1.0,-17.25,-17.25,congruent,semantic,-10.75,-10.75,-0.8,-1.0925348042936012,-1.2646235516044795,1
-25.14,utilitarian,1,Successful,Unsuccessful,Successful,Unsuccessful,4.3655745685100555e-09,1.0,4.3655745685100555e-09,1.0,-19.25,-19.25,congruent,semantic,-12.75,-12.75,-0.6,-1.258018738203408,-0.9484676637033594,1
-16.76,utilitarian,1,Successful,Unsuccessful,Successful,Unsuccessful,2.066371962428093e-09,1.0,2.066371962428093e-09,1.0,-20.0,-20.0,congruent,semantic,-13.5,-13.5,-0.4,-1.3200752134195854,-0.6323117758022397,1
-8.38,utilitarian,1,Successful,Unsuccessful,Successful,Unsuccessful,1.126900315284729e-07,1.0,1.126900315284729e-07,1.0,-16.0,-16.0,congruent,semantic,-9.5,-9.5,-0.2,-0.989107345599972,-0.31615588790111987,1
0.0,utilitarian,1,Successful,Unsuccessful,Successful,Unsuccessful,0.001495361328125,0.99609375,0.001495361328125,0.99609375,-6.5,-6.5,congruent,semantic,0.0,0.0,0.0,-0.20305865952839,1.2763765313404844e-18,1
11.6,utilitarian,1,Successful,Unsuccessful,Successful,Unsuccessful,1.0,0.0001401901245117,1.0,0.0001401901245117,8.875,8.875,congruent,semantic,15.375,15.375,0.2,1.0690990824032496,0.31615588790111987,1
23.2,utilitarian,1,Successful,Unsuccessful,Successful,Unsuccessful,1.0,2.5145709514617923e-08,1.0,2.5145709514617923e-08,17.5,17.5,congruent,semantic,24.0,24.0,0.4,1.782748547389291,0.6323117758022397,1
34.8,utilitarian,1,Successful,Unsuccessful,Successful,Unsuccessful,1.0,2.9976945370435715e-09,1.0,2.9976945370435715e-09,19.625,19.625,congruent,semantic,26.125,26.125,0.6,1.9585752271684609,0.9484676637033594,1
46.4,utilitarian,1,Successful,Unsuccessful,Successful,Unsuccessful,1.0,4.9476511776447304e-09,1.0,4.9476511776447304e-09,19.125,19.125,congruent,semantic,25.625,25.625,0.8,1.917204243691009,1.2646235516044795,1
58.0,utilitarian,1,Successful,Unsuccessful,Successful,Unsuccessful,1.0,4.67989593744278e-08,1.0,4.67989593744278e-08,16.875,16.875,congruent,semantic,23.375,23.375,1.0,1.7310348180424764,1.5807794395055992,1
-41.9,utilitarian,-1,Successful,Unsuccessful,Unsuccessful,Successful,4.274625098332763e-11,1.0,1.0,4.274625098332763e-11,-23.875,23.875,incongruent,semantic,-8.0,8.0,-1.0,-1.6407003353698362,-1.5807794395055992,1
-33.52,utilitarian,-1,Successful,Unsuccessful,Unsuccessful,Successful,2.0236257114447653e-11,1.0,1.0,2.0236257114447653e-11,-24.625,24.625,incongruent,semantic,-8.75,8.75,-0.8,-1.7027568105860136,-1.2646235516044795,1
-25.14,utilitarian,-1,Successful,Unsuccessful,Unsuccessful,Successful,2.0236257114447653e-11,1.0,1.0,2.0236257114447653e-11,-24.625,24.625,incongruent,semantic,-8.75,8.75,-0.6,-1.7027568105860136,-0.9484676637033594,1
-16.76,utilitarian,-1,Successful,Unsuccessful,Unsuccessful,Successful,2.9331204132176936e-11,1.0,1.0,2.9331204132176936e-11,-24.25,24.25,incongruent,semantic,-8.375,8.375,-0.4,-1.6717285729779248,-0.6323117758022397,1
-8.38,utilitarian,-1,Successful,Unsuccessful,Unsuccessful,Successful,2.4556356947869057e-10,1.0,1.0,2.4556356947869057e-10,-22.125,22.125,incongruent,semantic,-6.25,6.25,-0.2,-1.495901893198755,-0.31615588790111987,1
0.0,utilitarian,-1,Successful,Unsuccessful,Unsuccessful,Successful,1.2759119272232058e-07,1.0,1.0,1.2759119272232058e-07,-15.875,15.875,incongruent,semantic,0.0,0.0,0.0,-0.978764599730609,1.2763765313404844e-18,1
11.6,utilitarian,-1,Successful,Unsuccessful,Unsuccessful,Successful,0.006683349609375,0.9921875,0.9921875,0.006683349609375,-5.0,5.0,incongruent,semantic,10.875,-10.875,0.2,-0.07894570909603493,0.31615588790111987,1
23.2,utilitarian,-1,Successful,Unsuccessful,Unsuccessful,Successful,0.267578125,0.73046875,0.73046875,0.267578125,-1.0,1.0,incongruent,semantic,14.875,-14.875,0.4,0.2520221587235786,0.6323117758022397,1
34.8,utilitarian,-1,Successful,Unsuccessful,Unsuccessful,Successful,0.4375,0.5625,0.5625,0.4375,-0.25,0.25,incongruent,semantic,15.625,-15.625,0.6,0.3140786339397561,0.9484676637033594,1
46.4,utilitarian,-1,Successful,Unsuccessful,Unsuccessful,Successful,0.5625,0.4375,0.4375,0.5625,0.25,-0.25,incongruent,semantic,16.125,-16.125,0.8,0.35544961741720776,1.2646235516044795,1
58.0,utilitarian,-1,Successful,Unsuccessful,Unsuccessful,Successful,0.5625,0.4375,0.4375,0.5625,0.25,-0.25,incongruent,semantic,16.125,-16.125,1.0,0.35544961741720776,1.5807794395055992,1
-41.9,utilitarian,1,Durable,Short-lived,Durable,Short-lived,0.0011367797851562,0.85546875,0.0011367797851562,0.85546875,-6.625,-6.625,congruent,semantic,-5.625,-5.625,-1.0,-0.21340140539775293,-1.5807794395055992,1
-33.52,utilitarian,1,Durable,Short-lived,Durable,Short-lived,0.000136375427246,0.97265625,0.000136375427246,0.97265625,-8.875,-8.875,congruent,semantic,-7.875,-7.875,-0.8,-0.39957083104628555,-1.2646235516044795,1
-25.14,utilitarian,1,Durable,Short-lived,Durable,Short-lived,2.1219253540039062e-05,0.9921875,2.1219253540039062e-05,0.9921875,-10.75,-10.75,congruent,semantic,-9.75,-9.75,-0.6,-0.5547120190867294,-0.9484676637033594,1
-16.76,utilitarian,1,Durable,Short-lived,Durable,Short-lived,4.506111145019531e-05,0.99609375,4.506111145019531e-05,0.99609375,-10.0,-10.0,congruent,semantic,-9.0,-9.0,-0.4,-0.4926555438705518,-0.6323117758022397,1
-8.38,utilitarian,1,Durable,Short-lived,Durable,Short-lived,0.0008010864257812,0.99609375,0.0008010864257812,0.99609375,-7.125,-7.125,congruent,semantic,-6.125,-6.125,-0.2,-0.2547723888752046,-0.31615588790111987,1
0.0,utilitarian,1,Durable,Short-lived,Durable,Short-lived,0.267578125,0.73046875,0.267578125,0.73046875,-1.0,-1.0,congruent,semantic,0.0,0.0,0.0,0.2520221587235786,1.2763765313404844e-18,1
11.6,utilitarian,1,Durable,Short-lived,Durable,Short-lived,0.9765625,0.02294921875,0.9765625,0.02294921875,3.75,3.75,congruent,semantic,4.75,4.75,0.2,0.6450465017593696,0.31615588790111987,1
23.2,utilitarian,1,Durable,Short-lived,Durable,Short-lived,1.0,0.0015029907226562,1.0,0.0015029907226562,6.5,6.5,congruent,semantic,7.5,7.5,0.4,0.872586910885354,0.6323117758022397,1
34.8,utilitarian,1,Durable,Short-lived,Durable,Short-lived,1.0,0.0002613067626953,1.0,0.0002613067626953,8.25,8.25,congruent,semantic,9.25,9.25,0.6,1.017385353056435,0.9484676637033594,1
46.4,utilitarian,1,Durable,Short-lived,Durable,Short-lived,1.0,0.0001230239868164,1.0,0.0001230239868164,9.0,9.0,congruent,semantic,10.0,10.0,0.8,1.0794418282726124,1.2646235516044795,1
58.0,utilitarian,1,Durable,Short-lived,Durable,Short-lived,1.0,0.0001230239868164,1.0,0.0001230239868164,9.0,9.0,congruent,semantic,10.0,10.0,1.0,1.0794418282726124,1.5807794395055992,1
-41.9,utilitarian,-1,Durable,Short-lived,Short-lived,Durable,3.9637088775634766e-06,0.14453125,0.14453125,3.9637088775634766e-06,-10.5,10.5,incongruent,semantic,-17.75,17.75,-1.0,-0.5340265273480035,-1.5807794395055992,1
-33.52,utilitarian,-1,Durable,Short-lived,Short-lived,Durable,4.172325134277344e-05,0.298828125,0.298828125,4.172325134277344e-05,-8.875,8.875,incongruent,semantic,-16.125,16.125,-0.8,-0.39957083104628555,-1.2646235516044795,1
-25.14,utilitarian,-1,Durable,Short-lived,Short-lived,Durable,0.0001373291015625,0.76171875,0.76171875,0.0001373291015625,-8.625,8.625,incongruent,semantic,-15.875,15.875,-0.6,-0.3788853393075597,-0.9484676637033594,1
-16.76,utilitarian,-1,Durable,Short-lived,Short-lived,Durable,0.0031280517578125,0.67578125,0.67578125,0.0031280517578125,-5.375,5.375,incongruent,semantic,-12.625,12.625,-0.4,-0.1099739467041237,-0.6323117758022397,1
-8.38,utilitarian,-1,Durable,Short-lived,Short-lived,Durable,0.73046875,0.059814453125,0.059814453125,0.73046875,2.5,-2.5,incongruent,semantic,-4.75,4.75,-0.2,0.5416190430657404,-0.31615588790111987,1
0.0,utilitarian,-1,Durable,Short-lived,Short-lived,Durable,0.9921875,0.0007057189941406,0.0007057189941406,0.9921875,7.25,-7.25,incongruent,semantic,0.0,0.0,0.0,0.9346433861015315,1.2763765313404844e-18,1
11.6,utilitarian,-1,Durable,Short-lived,Short-lived,Durable,1.0,0.0002613067626953,0.0002613067626953,1.0,8.25,-8.25,incongruent,semantic,1.0,-1.0,0.2,1.017385353056435,0.31615588790111987,1
23.2,utilitarian,-1,Durable,Short-lived,Short-lived,Durable,1.0,0.0007095336914062,0.0007095336914062,1.0,7.25,-7.25,incongruent,semantic,0.0,0.0,0.4,0.9346433861015315,0.6323117758022397,1
34.8,utilitarian,-1,Durable,Short-lived,Short-lived,Durable,0.99609375,0.003173828125,0.003173828125,0.99609375,5.75,-5.75,incongruent,semantic,-1.5,1.5,0.6,0.8105304356691765,0.9484676637033594,1
46.4,utilitarian,-1,Durable,Short-lived,Short-lived,Durable,0.9765625,0.02294921875,0.02294921875,0.9765625,3.75,-3.75,incongruent,semantic,-3.5,3.5,0.8,0.6450465017593696,1.2646235516044795,1
58.0,utilitarian,-1,Durable,Short-lived,Short-lived,Durable,0.8515625,0.1484375,0.1484375,0.8515625,1.75,-1.75,incongruent,semantic,-5.5,5.5,1.0,0.47956256784956286,1.5807794395055992,1
-41.9,utilitarian,1,Safe,Dangerous,Safe,Dangerous,0.80859375,0.0130615234375,0.80859375,0.0130615234375,4.125,4.125,congruent,semantic,2.125,2.125,-1.0,0.6760747393674584,-1.5807794395055992,1
-33.52,utilitarian,1,Safe,Dangerous,Safe,Dangerous,0.9296875,0.0247802734375,0.9296875,0.0247802734375,3.625,3.625,congruent,semantic,1.625,1.625,-0.8,0.6347037558900067,-1.2646235516044795,1
-25.14,utilitarian,1,Safe,Dangerous,Safe,Dangerous,0.625,0.23046875,0.625,0.23046875,1.0,1.0,congruent,semantic,-1.0,-1.0,-0.6,0.41750609263338534,-0.9484676637033594,1
-16.76,utilitarian,1,Safe,Dangerous,Safe,Dangerous,0.09326171875,0.6875,0.09326171875,0.6875,-2.0,-2.0,congruent,semantic,-4.0,-4.0,-0.4,0.1692801917686752,-0.6323117758022397,1
-8.38,utilitarian,1,Safe,Dangerous,Safe,Dangerous,0.1396484375,0.625,0.1396484375,0.625,-1.5,-1.5,congruent,semantic,-3.5,-3.5,-0.2,0.21065117524612686,-0.31615588790111987,1
0.0,utilitarian,1,Safe,Dangerous,Safe,Dangerous,0.78125,0.10595703125,0.78125,0.10595703125,2.0,2.0,congruent,semantic,0.0,0.0,0.0,0.5002480595882887,1.2763765313404844e-18,1
11.6,utilitarian,1,Safe,Dangerous,Safe,Dangerous,1.0,0.0007095336914062,1.0,0.0007095336914062,7.25,7.25,congruent,semantic,5.25,5.25,0.2,0.9346433861015315,0.31615588790111987,1
23.2,utilitarian,1,Safe,Dangerous,Safe,Dangerous,1.0,7.486343383789062e-05,1.0,7.486343383789062e-05,9.5,9.5,congruent,semantic,7.5,7.5,0.4,1.1208128117500642,0.6323117758022397,1
34.8,utilitarian,1,Safe,Dangerous,Safe,Dangerous,1.0,1.0132789611816406e-05,1.0,1.0132789611816406e-05,11.5,11.5,congruent,semantic,9.5,9.5,0.6,1.2862967456598708,0.9484676637033594,1
46.4,utilitarian,1,Safe,Dangerous,Safe,Dangerous,1.0,1.7583370208740234e-06,1.0,1.7583370208740234e-06,13.25,13.25,congruent,semantic,11.25,11.25,0.8,1.4310951878309517,1.2646235516044795,1
58.0,utilitarian,1,Safe,Dangerous,Safe,Dangerous,1.0,8.307397365570068e-07,1.0,8.307397365570068e-07,14.0,14.0,congruent,semantic,12.0,12.0,1.0,1.4931516630471293,1.5807794395055992,1
-41.9,utilitarian,-1,Safe,Dangerous,Dangerous,Safe,0.77734375,0.0006256103515625,0.0006256103515625,0.77734375,7.125,-7.125,incongruent,semantic,-1.625,1.625,-1.0,0.9243006402321686,-1.5807794395055992,1
-33.52,utilitarian,-1,Safe,Dangerous,Dangerous,Safe,0.99609375,1.1444091796875e-05,1.1444091796875e-05,0.99609375,11.375,-11.375,incongruent,semantic,2.625,-2.625,-0.8,1.2759539997905078,-1.2646235516044795,1
